当地时间,平均气温,降水量,相对湿度,天气情况,平均风速
16.05.2022 05:00,17,0,51,云量发展情况没有进行观测或无法观测。 ,3
16.05.2022 02:00,14.5,0.5,86,云量发展情况没有进行观测或无法观测。 ,3
15.05.2022 23:00,14.3,0.5,82,薄雾 ,2
15.05.2022 20:00,15.9,0,53,云量发展情况没有进行观测或无法观测。 ,3
15.05.2022 17:00,17.6,0,50,云量发展情况没有进行观测或无法观测。 ,3
15.05.2022 14:00,17.5,0,57,云量发展情况没有进行观测或无法观测。 ,5
15.05.2022 11:00,19.2,0,32,云量发展情况没有进行观测或无法观测。 ,3
15.05.2022 08:00,16.1,0,53,云量发展情况没有进行观测或无法观测。 ,1
15.05.2022 05:00,12.2,0,94,薄雾 ,2
15.05.2022 02:00,14.3,0,42,云量发展情况没有进行观测或无法观测。 ,1
14.05.2022 23:00,15.2,0,46,云量发展情况没有进行观测或无法观测。 ,0
14.05.2022 20:00,15.9,0,47,云量发展情况没有进行观测或无法观测。 ,3
14.05.2022 17:00,17.4,0,41,云量发展情况没有进行观测或无法观测。 ,2
14.05.2022 14:00,20,0,29,云量发展情况没有进行观测或无法观测。 ,2
14.05.2022 11:00,17.3,0,46,云量发展情况没有进行观测或无法观测。 ,3
14.05.2022 08:00,14.3,0,66,云量发展情况没有进行观测或无法观测。 ,2
14.05.2022 05:00,12.2,0,85,薄雾 ,2
14.05.2022 02:00,13.4,0,75,云量发展情况没有进行观测或无法观测。 ,2
13.05.2022 23:00,14.4,0,60,云量发展情况没有进行观测或无法观测。 ,2
13.05.2022 20:00,15.2,0,59,云量发展情况没有进行观测或无法观测。 ,1
13.05.2022 17:00,18.6,0,44,云量发展情况没有进行观测或无法观测。 ,3
13.05.2022 14:00,16.7,0,53,小雨（不冻） ,2
13.05.2022 11:00,14.2,0,81,间歇性毛毛雨，不冻，在观测时为强度 ,5
13.05.2022 08:00,14.3,0,77,云量发展情况没有进行观测或无法观测。 ,4
13.05.2022 05:00,14.8,0,59,云量发展情况没有进行观测或无法观测。 ,4
13.05.2022 02:00,14.5,0,62,云量发展情况没有进行观测或无法观测。 ,1
12.05.2022 23:00,14.4,0,76,云量发展情况没有进行观测或无法观测。 ,1
12.05.2022 20:00,15,0,71,云量发展情况没有进行观测或无法观测。 ,2
12.05.2022 17:00,16.7,0,61,云量发展情况没有进行观测或无法观测。 ,3
12.05.2022 14:00,18.8,0,52,云量发展情况没有进行观测或无法观测。 ,3
12.05.2022 11:00,19.7,0,52,云量发展情况没有进行观测或无法观测。 ,1
12.05.2022 08:00,15.3,0,84,云量发展情况没有进行观测或无法观测。 ,1
12.05.2022 05:00,12.6,0,97,薄雾 ,1
12.05.2022 02:00,12.8,0,99,薄雾 ,1
11.05.2022 23:00,13.5,0,93,云量发展情况没有进行观测或无法观测。 ,2
11.05.2022 20:00,14.2,0,82,云量发展情况没有进行观测或无法观测。 ,2
11.05.2022 17:00,15.4,0,66,云量发展情况没有进行观测或无法观测。 ,3
11.05.2022 14:00,16.3,0,71,云量发展情况没有进行观测或无法观测。 ,4
11.05.2022 11:00,18.5,0,61,云量发展情况没有进行观测或无法观测。 ,1
11.05.2022 08:00,15.2,0,72,云量发展情况没有进行观测或无法观测。 ,3
11.05.2022 05:00,13,0,93,薄雾 ,2
11.05.2022 02:00,12.8,0,100,薄雾 ,1
10.05.2022 23:00,12.6,0.2,100,薄雾 ,2
10.05.2022 20:00,12.5,0.7,98,薄雾 ,2
10.05.2022 17:00,13.8,0.9,86,云量发展情况没有进行观测或无法观测。 ,2
10.05.2022 14:00,13.7,1,86,云量发展情况没有进行观测或无法观测。 ,3
10.05.2022 11:00,12.4,1,95,间歇性毛毛雨，不冻，在观测时是微弱的 ,2
10.05.2022 08:00,12.6,0.5,91,小雨（不冻） ,2
10.05.2022 05:00,12,0.3,91,间歇性雨，不冻，在观测时较弱 ,1
10.05.2022 02:00,12.2,0,80,云量发展情况没有进行观测或无法观测。 ,1
09.05.2022 23:00,12.6,0,74,云量发展情况没有进行观测或无法观测。 ,1
09.05.2022 20:00,12.6,0,82,云量发展情况没有进行观测或无法观测。 ,2
09.05.2022 17:00,12.9,0,78,云量发展情况没有进行观测或无法观测。 ,2
09.05.2022 14:00,14.6,0,63,云量发展情况没有进行观测或无法观测。 ,3
09.05.2022 11:00,15.6,0,46,云量发展情况没有进行观测或无法观测。 ,3
09.05.2022 08:00,12.8,0,59,云量发展情况没有进行观测或无法观测。 ,3
09.05.2022 05:00,9.9,0,72,云量发展情况没有进行观测或无法观测。 ,3
09.05.2022 02:00,10.8,0,71,云量发展情况没有进行观测或无法观测。 ,2
08.05.2022 23:00,12.5,0,58,云量发展情况没有进行观测或无法观测。 ,2
08.05.2022 20:00,14.5,0,44,云量发展情况没有进行观测或无法观测。 ,2
08.05.2022 17:00,15.6,0,36,云量发展情况没有进行观测或无法观测。 ,5
08.05.2022 14:00,17.9,0,38,云量发展情况没有进行观测或无法观测。 ,2
08.05.2022 11:00,17.4,0,40,云量发展情况没有进行观测或无法观测。 ,2
08.05.2022 08:00,14.9,0,53,云量发展情况没有进行观测或无法观测。 ,3
08.05.2022 05:00,12.4,0,58,云量发展情况没有进行观测或无法观测。 ,0
08.05.2022 02:00,12.4,0,71,云量发展情况没有进行观测或无法观测。 ,1
07.05.2022 23:00,12.9,0,65,云量发展情况没有进行观测或无法观测。 ,3
07.05.2022 20:00,13.7,0,58,云量发展情况没有进行观测或无法观测。 ,3
07.05.2022 17:00,15.7,0,41,云量发展情况没有进行观测或无法观测。 ,2
07.05.2022 14:00,17,0,46,云量发展情况没有进行观测或无法观测。 ,3
07.05.2022 11:00,17.9,0,41,云量发展情况没有进行观测或无法观测。 ,2
07.05.2022 08:00,16.7,0,41,云量发展情况没有进行观测或无法观测。 ,3
07.05.2022 05:00,15.1,0,89,云量发展情况没有进行观测或无法观测。 ,2
07.05.2022 02:00,14.6,0,100,薄雾 ,2
06.05.2022 23:00,13.9,0,100,薄雾 ,3
06.05.2022 20:00,13.1,0,100,薄雾 ,2
06.05.2022 17:00,17.4,0,85,云量发展情况没有进行观测或无法观测。 ,4
06.05.2022 14:00,18.6,0,80,云量发展情况没有进行观测或无法观测。 ,4
06.05.2022 11:00,18.5,0,81,云量发展情况没有进行观测或无法观测。 ,5
06.05.2022 08:00,17.1,0,89,云量发展情况没有进行观测或无法观测。 ,4
06.05.2022 05:00,14.8,0,98,薄雾 ,3
06.05.2022 02:00,15.4,0,95,云量发展情况没有进行观测或无法观测。 ,4
05.05.2022 23:00,14.6,0,92,云量发展情况没有进行观测或无法观测。 ,2
05.05.2022 20:00,13.1,0,86,云量发展情况没有进行观测或无法观测。 ,3
05.05.2022 17:00,15.8,0,81,云量发展情况没有进行观测或无法观测。 ,5
05.05.2022 14:00,17.8,0,70,云量发展情况没有进行观测或无法观测。 ,4
05.05.2022 11:00,17.8,0,62,云量发展情况没有进行观测或无法观测。 ,4
05.05.2022 08:00,16.9,0,70,云量发展情况没有进行观测或无法观测。 ,4
05.05.2022 05:00,15.4,0,75,云量发展情况没有进行观测或无法观测。 ,4
05.05.2022 02:00,16.7,0,66,云量发展情况没有进行观测或无法观测。 ,4
04.05.2022 23:00,17.2,0,58,云量发展情况没有进行观测或无法观测。 ,3
04.05.2022 20:00,16.1,0,74,云量发展情况没有进行观测或无法观测。 ,4
04.05.2022 17:00,18.4,0,60,云量发展情况没有进行观测或无法观测。 ,5
04.05.2022 14:00,20.2,0,54,云量发展情况没有进行观测或无法观测。 ,4
04.05.2022 11:00,18.2,0,61,云量发展情况没有进行观测或无法观测。 ,5
04.05.2022 08:00,17,0,70,云量发展情况没有进行观测或无法观测。 ,5
04.05.2022 05:00,14.4,0,87,薄雾 ,4
04.05.2022 02:00,15.6,0,81,云量发展情况没有进行观测或无法观测。 ,3
03.05.2022 23:00,15.8,0,78,云量发展情况没有进行观测或无法观测。 ,3
03.05.2022 20:00,15.2,0,86,云量发展情况没有进行观测或无法观测。 ,4
03.05.2022 17:00,15.8,0,82,云量发展情况没有进行观测或无法观测。 ,4
03.05.2022 14:00,15.9,0,75,云量发展情况没有进行观测或无法观测。 ,6
03.05.2022 11:00,15.7,0,72,云量发展情况没有进行观测或无法观测。 ,5
03.05.2022 08:00,14.3,0,76,云量发展情况没有进行观测或无法观测。 ,4
03.05.2022 05:00,12.3,0,78,云量发展情况没有进行观测或无法观测。 ,4
03.05.2022 02:00,11.9,0,74,云量发展情况没有进行观测或无法观测。 ,3
02.05.2022 23:00,12.1,0,74,云量发展情况没有进行观测或无法观测。 ,3
02.05.2022 20:00,12.7,0,69,云量发展情况没有进行观测或无法观测。 ,3
02.05.2022 17:00,15.1,0,47,云量发展情况没有进行观测或无法观测。 ,3
02.05.2022 14:00,18.5,0,25,云量发展情况没有进行观测或无法观测。 ,5
02.05.2022 11:00,19.6,0,21, ,4
02.05.2022 08:00,16.9,0,40,云量发展情况没有进行观测或无法观测。 ,2
02.05.2022 05:00,14.4,0,43,云量发展情况没有进行观测或无法观测。 ,1
02.05.2022 02:00,15.7,0,46,云量发展情况没有进行观测或无法观测。 ,2
01.05.2022 23:00,17.1,0,40,云量发展情况没有进行观测或无法观测。 ,1
01.05.2022 20:00,15.2,0,60,云量发展情况没有进行观测或无法观测。 ,2
01.05.2022 17:00,17.6,0,48,云量发展情况没有进行观测或无法观测。 ,5
01.05.2022 14:00,19.6,0,36,云量发展情况没有进行观测或无法观测。 ,4
01.05.2022 11:00,19.3,0,33,云量发展情况没有进行观测或无法观测。 ,2
01.05.2022 08:00,15,0,37,云量发展情况没有进行观测或无法观测。 ,2
01.05.2022 05:00,11.9,0,40,云量发展情况没有进行观测或无法观测。 ,1
01.05.2022 02:00,11.9,0,44,云量发展情况没有进行观测或无法观测。 ,1
30.04.2022 23:00,12.2,0,45,云量发展情况没有进行观测或无法观测。 ,1
30.04.2022 20:00,13.9,0,39,云量发展情况没有进行观测或无法观测。 ,4
30.04.2022 17:00,17,0,29,云量发展情况没有进行观测或无法观测。 ,6
30.04.2022 14:00,18.2,0,33,云量发展情况没有进行观测或无法观测。 ,4
30.04.2022 11:00,15.6,0,62,霾 ,6
30.04.2022 08:00,13.2,0,78,薄雾 ,3
30.04.2022 05:00,11.7,0,79,薄雾 ,1
30.04.2022 02:00,11.2,0,91,薄雾 ,2
29.04.2022 23:00,11.1,0,88,薄雾 ,1
29.04.2022 20:00,11.7,0,91,薄雾 ,3
29.04.2022 17:00,14.5,0,67,云量发展情况没有进行观测或无法观测。 ,2
29.04.2022 14:00,16.2,0,53,云量发展情况没有进行观测或无法观测。 ,5
29.04.2022 11:00,13.5,0,58,云量发展情况没有进行观测或无法观测。 ,4
29.04.2022 08:00,10.4,0.7,77,云量发展情况没有进行观测或无法观测。 ,4
29.04.2022 05:00,8.3,2,90,薄雾 ,5
29.04.2022 02:00,8.8,2,84,云量发展情况没有进行观测或无法观测。 ,5
28.04.2022 23:00,9.4,2,75,云量发展情况没有进行观测或无法观测。 ,3
28.04.2022 20:00,9.7,0.9,77,间歇性雨，不冻，在观测时较弱 ,5
28.04.2022 17:00,14.8,0,38,云量发展情况没有进行观测或无法观测。 ,1
28.04.2022 14:00,16.6,0,32,云量发展情况没有进行观测或无法观测。 ,3
28.04.2022 11:00,16,0,34,云量发展情况没有进行观测或无法观测。 ,3
28.04.2022 08:00,12.6,0,62,云量发展情况没有进行观测或无法观测。 ,3
28.04.2022 05:00,11.1,0,66,云量发展情况没有进行观测或无法观测。 ,1
28.04.2022 02:00,11.6,0,64,云量发展情况没有进行观测或无法观测。 ,1
27.04.2022 23:00,11.2,0,62,云量发展情况没有进行观测或无法观测。 ,2
27.04.2022 20:00,11.5,0,76,云量发展情况没有进行观测或无法观测。 ,2
27.04.2022 17:00,13.2,0,59,云量发展情况没有进行观测或无法观测。 ,4
27.04.2022 14:00,15.4,0,45,云量发展情况没有进行观测或无法观测。 ,4
27.04.2022 11:00,17.3,0,23,云量发展情况没有进行观测或无法观测。 ,3
27.04.2022 08:00,16.2,0,19,云量发展情况没有进行观测或无法观测。 ,3
27.04.2022 05:00,14.4,0,22,云量发展情况没有进行观测或无法观测。 ,4
27.04.2022 02:00,15.8,0,37,云量发展情况没有进行观测或无法观测。 ,3
26.04.2022 23:00,17.7,0,43,云量发展情况没有进行观测或无法观测。 ,4
26.04.2022 20:00,19.6,0,39,云量发展情况没有进行观测或无法观测。 ,7
26.04.2022 17:00,21.1,0,66,薄雾 ,5
26.04.2022 14:00,16.6,0,84,薄雾 ,2
26.04.2022 11:00,16.5,0,85,薄雾 ,3
26.04.2022 08:00,15.5,0,93,薄雾 ,1
26.04.2022 05:00,14.5,0,99,薄雾 ,1
26.04.2022 02:00,14.3,0,100,薄雾 ,1
25.04.2022 23:00,14.4,0,99,云量发展情况没有进行观测或无法观测。 ,1
25.04.2022 20:00,14.8,0,100,云量发展情况没有进行观测或无法观测。 ,2
25.04.2022 17:00,14.4,0,99,云量发展情况没有进行观测或无法观测。 ,3
25.04.2022 14:00,14.8,0,100,云量发展情况没有进行观测或无法观测。 ,4
25.04.2022 11:00,15.1,0,100,薄雾 ,4
25.04.2022 08:00,13.8,0,100,雾或冰雾 ,3
25.04.2022 05:00,12.4,0,100,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,3
25.04.2022 02:00,14.2,0,100,薄雾 ,3
24.04.2022 23:00,14.2,0,95,云量发展情况没有进行观测或无法观测。 ,4
24.04.2022 20:00,15.4,0,93,云量发展情况没有进行观测或无法观测。 ,4
24.04.2022 17:00,13.9,0,100,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,5
24.04.2022 14:00,15.8,0,99,薄雾 ,3
24.04.2022 11:00,13.8,0,100,薄雾 ,5
24.04.2022 08:00,10.8,0,100,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,4
24.04.2022 05:00,10.8,0,100,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,4
24.04.2022 02:00,10.3,0,100,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,5
23.04.2022 23:00,11.7,0,99,薄雾 ,3
23.04.2022 20:00,11.6,0,96,薄雾 ,4
23.04.2022 17:00,13.6,0,79,云量发展情况没有进行观测或无法观测。 ,3
23.04.2022 14:00,15.1,0,54,云量发展情况没有进行观测或无法观测。 ,4
23.04.2022 11:00,14.5,0,55,云量发展情况没有进行观测或无法观测。 ,4
23.04.2022 08:00,13.8,0,56,云量发展情况没有进行观测或无法观测。 ,4
23.04.2022 05:00,10.9,0,75,云量发展情况没有进行观测或无法观测。 ,2
23.04.2022 02:00,11.6,0,81,云量发展情况没有进行观测或无法观测。 ,2
22.04.2022 23:00,13.8,0,73,云量发展情况没有进行观测或无法观测。 ,2
22.04.2022 20:00,15.4,0,49,云量发展情况没有进行观测或无法观测。 ,3
22.04.2022 17:00,18.8,0,41,云量发展情况没有进行观测或无法观测。 ,4
22.04.2022 14:00,20.9,0,35,云量发展情况没有进行观测或无法观测。 ,7
22.04.2022 11:00,20.9,0,50,云量发展情况没有进行观测或无法观测。 ,6
22.04.2022 08:00,19.2,0,68,云量发展情况没有进行观测或无法观测。 ,4
22.04.2022 05:00,14.4,0,86,薄雾 ,5
22.04.2022 02:00,15.5,0,79,云量发展情况没有进行观测或无法观测。 ,4
21.04.2022 23:00,15,0,78,云量发展情况没有进行观测或无法观测。 ,3
21.04.2022 20:00,14.6,0,79,云量发展情况没有进行观测或无法观测。 ,3
21.04.2022 17:00,15,0,76,薄雾 ,5
21.04.2022 14:00,17.4,0,65,霾 ,5
21.04.2022 11:00,15.5,0,75,薄雾 ,5
21.04.2022 08:00,14.2,0,85,薄雾 ,3
21.04.2022 05:00,12,0,92,薄雾 ,3
21.04.2022 02:00,12.5,0,90,薄雾 ,3
20.04.2022 23:00,12.8,0,90,薄雾 ,3
20.04.2022 20:00,13.4,0,85,薄雾 ,3
20.04.2022 17:00,14.7,0,75,薄雾 ,5
20.04.2022 14:00,16.3,0,66,薄雾 ,5
20.04.2022 11:00,15.3,0,71,薄雾 ,5
20.04.2022 08:00,14.1,0,80,薄雾 ,3
20.04.2022 05:00,12.2,0,85,薄雾 ,4
20.04.2022 02:00,12.8,0,70,霾 ,4
19.04.2022 23:00,13.1,0,54,霾 ,4
19.04.2022 20:00,13.8,0,48,霾 ,3
19.04.2022 17:00,15.3,0,47,霾 ,4
19.04.2022 14:00,17.5,0,51,霾 ,5
19.04.2022 11:00,19.2,0,36,霾 ,3
19.04.2022 08:00,12.9,0,61,霾 ,4
19.04.2022 05:00,11.5,0,61,霾 ,4
19.04.2022 02:00,12.3,0,55,云量发展情况没有进行观测或无法观测。 ,3
18.04.2022 23:00,12.6,0,52,云量发展情况没有进行观测或无法观测。 ,1
18.04.2022 20:00,13.1,0,53,云量发展情况没有进行观测或无法观测。 ,2
18.04.2022 17:00,13,0,73,云量发展情况没有进行观测或无法观测。 ,4
18.04.2022 14:00,15,0,58,云量发展情况没有进行观测或无法观测。 ,4
18.04.2022 11:00,14,0,63,云量发展情况没有进行观测或无法观测。 ,4
18.04.2022 08:00,13,0,70,云量发展情况没有进行观测或无法观测。 ,2
18.04.2022 05:00,11.1,0,72,云量发展情况没有进行观测或无法观测。 ,3
18.04.2022 02:00,11.7,0,60,云量发展情况没有进行观测或无法观测。 ,3
17.04.2022 23:00,12.5,0,47,云量发展情况没有进行观测或无法观测。 ,2
17.04.2022 20:00,12.4,0,62,云量发展情况没有进行观测或无法观测。 ,3
17.04.2022 17:00,14.5,0,44,云量发展情况没有进行观测或无法观测。 ,3
17.04.2022 14:00,16.3,0,30,云量发展情况没有进行观测或无法观测。 ,3
17.04.2022 11:00,18.4,0,21,云量发展情况没有进行观测或无法观测。 ,2
17.04.2022 08:00,13.7,0,35,云量发展情况没有进行观测或无法观测。 ,2
17.04.2022 05:00,10.9,0,44,云量发展情况没有进行观测或无法观测。 ,1
17.04.2022 02:00,11,0,47,云量发展情况没有进行观测或无法观测。 ,3
16.04.2022 23:00,12.6,0,30,云量发展情况没有进行观测或无法观测。 ,2
16.04.2022 20:00,12.6,0,38,云量发展情况没有进行观测或无法观测。 ,4
16.04.2022 17:00,15.1,0,32,云量发展情况没有进行观测或无法观测。 ,4
16.04.2022 14:00,19.3,0,16,云量发展情况没有进行观测或无法观测。 ,4
16.04.2022 11:00,14.8,0,30,云量发展情况没有进行观测或无法观测。 ,4
16.04.2022 08:00,10.8,0,43,云量发展情况没有进行观测或无法观测。 ,4
16.04.2022 05:00,8.7,0,56,云量发展情况没有进行观测或无法观测。 ,3
16.04.2022 02:00,9.5,0,46,云量发展情况没有进行观测或无法观测。 ,4
15.04.2022 23:00,10.1,0,43,云量发展情况没有进行观测或无法观测。 ,2
15.04.2022 20:00,11.7,0,28,云量发展情况没有进行观测或无法观测。 ,5
15.04.2022 17:00,14.2,0,28,云量发展情况没有进行观测或无法观测。 ,7
15.04.2022 14:00,16.5,0,29,云量发展情况没有进行观测或无法观测。 ,6
15.04.2022 11:00,14.7,0,42,云量发展情况没有进行观测或无法观测。 ,5
15.04.2022 08:00,10.7,0,48,云量发展情况没有进行观测或无法观测。 ,5
15.04.2022 05:00,10.4,0,37,云量发展情况没有进行观测或无法观测。 ,3
15.04.2022 02:00,11,0,49,云量发展情况没有进行观测或无法观测。 ,2
14.04.2022 23:00,13.1,0,31,云量发展情况没有进行观测或无法观测。 ,2
14.04.2022 20:00,13.7,0,57,云量发展情况没有进行观测或无法观测。 ,4
14.04.2022 17:00,15.4,0,52,云量发展情况没有进行观测或无法观测。 ,4
14.04.2022 14:00,15.8,0,49,云量发展情况没有进行观测或无法观测。 ,3
